158,0,2,1.0836,0.119,0.15,0.269,27.6,28,0.31,74.3,0.08,0.05,-1
159,1,2,1.1945,0.444,0.15,0.594,24.2,24.2,0.1,61.3,0.09,0.05,0
160,1,2,1.1945,0.444,0.15,0.594,24.2,24.2,0.1,61.3,0.09,0.05,-1
161,0,1,1.009,0.045,0.15,0.195,28.9,29.2,0.43,75.6,0.09,0.05,-2
162,0,2,1.1945,0.404,0.15,0.554,24,24.9,0.1,62.2,0.1,0.05,0
163,1,2,1.1945,0.645,0.15,0.795,22.8,23.3,0.05,58.9,0.1,0.05,0
164,1,2,0.8874,0.233,0.15,0.383,28.5,28.7,0.33,74.1,0.12,0.05,0
165,0,2,1.587,0.315,0.15,0.465,22.4,23,0.1,61,0.15,0.05,0
166,1,2,1.0346,0.224,0.15,0.374,28.1,28.2,0.41,72.6,0.17,0.06,-1
167,0,2,1.1945,0.404,0.15,0.554,24.4,25.1,0.05,60.1,0.18,0.06,0
168,0,2,1.1945,0.404,0.15,0.554,24.4,25.1,0.05,60.1,0.18,0.06,0
169,0,2,1.1945,0.404,0.15,0.554,24.4,25.1,0.05,60.1,0.18,0.06,1
170,1,1,1.587,0.782,0.15,0.932,19.3,20.2,0.1,49.8,0.18,0.06,-2
171,0,2,1.2884,0.089,0.15,0.239,27.8,27.6,0.48,74.4,0.19,0.06,0
172,0,2,0.9983,0.045,0.15,0.195,27.7,28,0.14,81.1,0.19,0.06,-1
173,0,2,1.1945,0.467,0.15,0.617,24,24.6,0.1,63.6,0.2,0.06,1
174,1,2,1.1945,0.444,0.15,0.594,24.6,25.2,0.05,47.3,0.2,0.06,0
175,1,2,1.1945,0.444,0.15,0.594,24.6,25.2,0.05,47.3,0.2,0.06,0
176,1,2,1.1945,0.444,0.15,0.594,26.2,27.2,0.5,44.7,0.2,0.06,1
177,1,2,1.1945,0.444,0.15,0.594,24.2,24.9,0.1,62.6,0.21,0.06,0
178,1,2,1.1945,0.444,0.15,0.594,24.2,24.9,0.1,62.6,0.21,0.06,0
179,0,2,1.0794,0.073,0.15,0.223,27.6,28,0.21,82.5,0.23,0.06,-1
180,1,2,1.587,0.645,0.15,0.795,22.4,23,0.45,61,0.24,0.06,-1
181,1,1,1.1945,0.782,0.15,0.932,22.8,23.3,0.13,58.9,0.24,0.06,-3
182,0,2,1.1732,0.045,0.15,0.195,28.4,28.7,0.5,79.3,0.24,0.06,0
183,1,2,1.1945,0.444,0.15,0.594,24.4,25.1,0.05,60.1,0.25,0.06,0
184,1,2,1.1945,0.444,0.15,0.594,24.4,25.1,0.05,60.1,0.25,0.06,0
185,0,2,1.1241,0.045,0.15,0.195,28.5,28.7,0.33,74.1,0.25,0.06,-1
186,0,2,1.0708,0.244,0.15,0.394,27.2,27.7,0.32,76.8,0.26,0.06,-1
187,0,2,1.058,0.089,0.15,0.239,28.8,28.9,0.51,74.9,0.28,0.07,0
188,0,2,1.1028,0.089,0.15,0.239,28.8,28.9,0.51,74.9,0.28,0.07,-1
189,0,2,1.1945,0.467,0.15,0.617,24.4,25.1,0.05,60.1,0.3,0.07,0
190,0,2,0.7722,0.119,0.15,0.269,30.2,30.5,0.31,64.5,0.31,0.07,0
191,1,1,1.058,0.331,0.15,0.481,26.4,26.8,0.27,89.3,0.31,0.07,-2
192,1,2,0.9898,0.444,0.15,0.594,26.8,26.4,0.2,74.1,0.35,0.08,1
193,0,2,0.9898,0.234,0.15,0.384,26.7,28.2,0.15,75.9,0.35,0.08,1
194,1,1,1.1945,0.782,0.15,0.932,22.6,23.9,0.1,59.8,0.36,0.08,-2
195,1,2,1.587,0.645,0.15,0.795,22.4,23,0.28,61,0.36,0.08,-1
196,0,2,1.2521,0.113,0.15,0.263,28.1,27.2,0.43,77.9,0.36,0.08,-1
197,0,2,1.0431,0.089,0.15,0.239,27.8,28.4,0.15,81.2,0.38,0.08,-1
198,0,2,1.0964,0.089,0.15,0.239,27.6,27.9,0.17,82.5,0.39,0.08,1
199,0,2,1.0346,0.045,0.15,0.195,29.1,29.1,0.28,72.5,0.39,0.08,0
200,0,2,1.0346,0.045,0.15,0.195,29.1,29.1,0.28,72.5,0.39,0.08,0
201,1,2,1.587,0.444,0.15,0.594,23.2,23.7,0.13,53.5,0.4,0.08,0
202,0,2,1.0708,0.089,0.15,0.239,27.6,27.9,0.17,83.9,0.4,0.08,0
203,0,2,1.1945,0.404,0.15,0.554,25.2,26,0.1,63.4,0.45,0.09,1
204,0,2,1.1945,0.404,0.15,0.554,25.2,26,0.1,63.4,0.45,0.09,0
205,1,2,1.0751,0.25,0.15,0.4,28,28.2,0.41,73.2,0.45,0.09,-1
206,1,2,1.0751,0.214,0.15,0.364,27.2,27.6,0.2,85.2,0.46,0.09,-1
207,1,2,1.587,0.444,0.15,0.594,23.2,23.7,0.1,53.5,0.47,0.1,-1
208,0,2,0.8874,0.045,0.15,0.195,29.7,29.9,0.22,69,0.48,0.1,0
209,1,2,1.1433,0.331,0.15,0.481,27.2,27.7,0.32,76.8,0.48,0.1,-1
210,0,2,1.0239,0.201,0.15,0.351,27.5,28.3,0.16,78.3,0.48,0.1,0
211,0,2,1.587,0.315,0.15,0.465,23.8,24.5,0.1,62,0.49,0.1,0
212,1,2,1.0047,0.331,0.15,0.481,28,28.4,0.48,83.3,0.5,0.1,-1
213,0,2,1.1455,0.073,0.15,0.223,28.1,28.7,0.19,75.9,0.52,0.11,-1
214,1,2,1.041,0.331,0.15,0.481,27.7,28,0.31,81.1,0.52,0.11,-1
215,0,2,1.587,0.315,0.15,0.465,24,24.9,0.1,62.2,0.56,0.12,0
216,0,2,1.587,0.315,0.15,0.465,24,24.9,0.05,62.2,0.56,0.12,0
217,0,2,1.1668,0.089,0.15,0.239,28.2,28.2,0.28,82.7,0.56,0.12,-1
218,1,2,0.9407,0.214,0.15,0.364,28.9,29.6,0.2,66.7,0.56,0.12,0
219,0,1,1.1817,0.244,0.15,0.394,27.7,27.9,0.37,78.4,0.57,0.12,-2
220,0,2,1.0346,0.244,0.15,0.394,28.5,28.7,0.33,74.1,0.57,0.12,0
221,0,2,1.2713,0.201,0.15,0.351,28.1,27.2,0.43,77.9,0.59,0.12,-1
222,0,2,1.1327,0.045,0.15,0.195,28.3,28.5,0.15,75.3,0.59,0.12,0
223,1,2,0.9898,0.348,0.15,0.498,26.7,28.2,0.15,75.9,0.6,0.12,1
224,0,1,1.587,0.404,0.15,0.554,24.2,24.2,0.05,61.3,0.61,0.13,2
225,1,2,1.1945,0.444,0.15,0.594,26,25.9,0.01,62.6,0.61,0.13,1
226,0,2,1.0239,0.133,0.15,0.283,29.2,29.1,0.33,75.1,0.61,0.13,1
227,0,2,1.1583,0.201,0.15,0.351,27.2,27.6,0.2,85.2,0.62,0.13,-2
228,0,2,1.2649,0.073,0.15,0.223,27.6,28,0.21,82.5,0.62,0.13,0
229,0,2,1.058,0.201,0.15,0.351,28.8,28.9,0.51,74.9,0.62,0.13,0
230,1,1,1.0708,0.34,0.15,0.49,27.7,27.9,0.37,78.4,0.62,0.13,-2
231,1,2,0.9151,0.134,0.15,0.284,29.4,29.9,0.25,79.1,0.64,0.14,1
232,1,2,1.0239,0.214,0.15,0.364,28.1,28.7,0.19,75.9,0.65,0.14,1
233,0,2,1.1177,0.28,0.15,0.43,26.7,28.2,0.15,75.9,0.65,0.14,-1
234,1,2,0.9898,0.376,0.15,0.526,26.7,28.2,0.15,75.9,0.65,0.14,1
235,1,2,1.058,0.376,0.15,0.526,27.5,27.7,0.36,79.7,0.65,0.14,-1
236,0,2,1.0431,0.209,0.15,0.359,27.8,28.4,0.15,81.2,0.66,0.14,0
237,0,2,1.1391,0.045,0.15,0.195,27.7,28.4,0.11,84.6,0.66,0.14,1
238,1,2,0.9215,0.233,0.15,0.383,29.7,30.1,0.47,70.9,0.66,0.14,1
239,0,2,1.587,0.404,0.15,0.554,24,24.9,0.1,62.2,0.67,0.14,0
240,0,2,1.587,0.404,0.15,0.554,24,24.9,0.05,62.2,0.67,0.14,-1
241,1,1,1.1049,0.214,0.15,0.364,28.2,28.2,0.28,82.7,0.67,0.15,2
242,0,2,1.1092,0.073,0.15,0.223,29.8,30,0.58,66.7,0.67,0.14,-1
243,1,2,1.0708,0.205,0.15,0.355,27.6,27.9,0.17,83.9,0.68,0.15,0
244,1,2,1.1945,0.444,0.15,0.594,26.2,27.2,0.1,44.7,0.69,0.15,1
245,1,2,1.2095,0.358,0.15,0.508,27.1,28,0.42,84.4,0.69,0.15,1
246,0,2,1.2521,0.045,0.15,0.195,27.5,28.3,0.16,78.3,0.69,0.15,1
247,0,2,1.1241,0.244,0.15,0.394,28.2,28.3,0.3,82,0.72,0.16,0
248,0,2,1.058,0.244,0.15,0.394,28.8,28.9,0.51,74.9,0.72,0.16,0
249,0,2,1.1732,0.089,0.15,0.239,27.8,27.6,0.08,74.4,0.72,0.16,0
250,0,2,1.587,0.404,0.15,0.554,24.4,25.1,0.05,60.1,0.73,0.16,-1
251,0,1,1.587,0.404,0.15,0.554,24.4,25.1,0.05,60.1,0.73,0.16,2
252,0,1,1.0922,0.089,0.15,0.239,27.8,28.7,0.13,82.5,0.73,0.16,-2
253,0,2,1.0858,0.073,0.15,0.223,29,29.4,0.3,80.2,0.73,0.16,0
254,1,2,0.9898,0.322,0.15,0.472,27.5,28.3,0.16,78.3,0.73,0.16,0
255,0,2,1.4121,0.201,0.15,0.351,28.1,27.2,0.43,77.9,0.74,0.17,-1
256,0,2,1.1348,0.244,0.15,0.394,28.2,28.2,0.28,82.7,0.74,0.17,0
257,1,2,1.0175,0.34,0.15,0.49,27.6,27.9,0.17,82.5,0.74,0.17,0
258,0,2,1.058,0.133,0.15,0.283,28,28.2,0.11,73.2,0.74,0.17,1
259,1,2,1.058,0.134,0.15,0.284,28,28.2,0.11,73.2,0.74,0.17,-1
260,0,2,1.058,0.045,0.15,0.195,29.7,30.1,0.47,70.9,0.74,0.17,1
261,1,2,1.2543,0.348,0.15,0.498,26.7,28.2,0.35,75.9,0.75,0.17,-1
262,0,2,1.1135,0.244,0.15,0.394,27.5,28.3,0.16,78.3,0.75,0.17,0
263,1,2,1.1092,0.348,0.15,0.498,27.7,28,0.31,81.1,0.75,0.17,-1
264,1,2,1.1753,0.367,0.15,0.517,26.7,28.2,0.25,75.9,0.77,0.17,0
265,0,2,1.587,0.613,0.15,0.763,23.6,24.1,0.1,60.7,0.78,0.18,0
266,0,2,1.587,0.467,0.15,0.617,24.2,24.9,0.05,62.6,0.78,0.18,0
267,1,2,1.0239,0.331,0.15,0.481,28.5,28.7,0.33,74.1,0.78,0.18,0
268,0,2,0.9066,0.073,0.15,0.223,29.6,29.8,0.12,70.2,0.79,0.18,1
269,0,2,1.1903,0.321,0.15,0.471,27.8,28.1,0.41,81.8,0.79,0.18,1
270,0,2,1.587,0.613,0.15,0.763,23.8,24.3,0.01,59.7,0.8,0.19,0
271,0,2,0.9727,0.045,0.15,0.195,29.1,29.6,0.17,75,0.8,0.19,0
272,0,2,1.0495,0.073,0.15,0.223,29.3,29.7,0.21,71.9,0.8,0.19,0
273,1,2,0.9087,0.367,0.15,0.517,28.4,28.6,0.12,75.3,0.81,0.19,1
274,1,2,1.0836,0.393,0.15,0.543,26.7,28.2,0.15,75.9,0.83,0.2,1
275,0,2,0.834,0.045,0.15,0.195,31.2,31.6,0.41,71.1,0.83,0.2,1
276,1,2,0.994,0.367,0.15,0.517,28.2,28.2,0.28,82.7,0.84,0.2,0
277,0,2,1.0239,0.133,0.15,0.283,29.3,29.6,0.28,77.1,0.84,0.2,0
278,0,2,1.2564,0.045,0.15,0.195,28.2,28.4,0.17,78.6,0.85,0.2,1
279,0,2,1.0239,0.201,0.15,0.351,27.9,28.8,0.1,73.8,0.85,0.2,-1
280,0,2,1.3076,0.234,0.15,0.384,26.7,28.2,0.15,75.9,0.85,0.2,1
281,1,2,0.9599,0.214,0.15,0.364,28.4,28.6,0.12,75.3,0.88,0.21,1
282,0,2,1.1796,0.045,0.15,0.195,28.4,28.7,0.12,72.1,0.88,0.22,1
283,0,2,1.041,0.045,0.15,0.195,29.2,29.6,0.21,89.2,0.88,0.21,0
284,1,2,1.587,0.307,0.15,0.457,26.2,27.2,0.15,44.7,0.9,0.22,1
285,1,2,0.9898,0.348,0.15,0.498,28.1,28.7,0.21,79.2,0.92,0.23,-1
286,0,2,1.3609,0.073,0.15,0.223,28.8,29.1,0.42,78.2,0.92,0.23,1
287,1,2,1.1732,0.367,0.15,0.517,27.8,28.1,0.38,83.2,0.92,0.23,-1
288,1,2,1.587,0.782,0.15,0.932,23.6,24.1,0.1,60.7,0.93,0.23,1
